name,cluster,x,y,second,frame,disgust,anger,sadness,neutral,contempt,surprise,happy,fear
faceframe_second99_frame2499_0,0,9.328891,6.2772503,99,2499,0.22066086530685425,0.18774211406707764,0.15467095375061035,,0.10763665288686752,0.08879782259464264,,
faceframe_second9_frame243_0,0,10.980519,1.902406,9,243,0.1974276900291443,0.14212605357170105,0.1266450434923172,0.1351289600133896,0.14970514178276062,,,
faceframe_second103_frame2580_0,0,10.528838,1.9442054,103,2580,0.21902985870838165,0.24566808342933655,0.16071666777133942,0.10160385817289352,0.08295189589262009,,,
faceframe_second103_frame2580_1,1,8.149577,11.554353,103,2580,0.24370157718658447,0.14918363094329834,,0.09975432604551315,0.11546922475099564,,0.14566467702388763,
faceframe_second103_frame2586_0,-1,10.406883,10.326158,103,2586,0.08368316292762756,0.058375682681798935,,,0.07101903110742569,,0.5722783207893372,0.05610107630491257
faceframe_second103_frame2593_0,-1,10.412016,10.314068,103,2593,0.08359043300151825,0.059287283569574356,,,0.07078657299280167,,0.5692126154899597,0.05696243792772293
faceframe_second103_frame2599_0,1,10.464794,10.500035,103,2599,0.16371473670005798,0.16396558284759521,0.14076590538024902,0.11250849813222885,0.12746189534664154,,,
faceframe_second103_frame2599_1,-1,2.5735626,5.360571,103,2599,0.14459775388240814,0.1537891924381256,0.1366288661956787,0.0925394669175148,0.2912803888320923,,,
faceframe_second104_frame2605_0,-1,2.585517,5.3750753,104,2605,0.19327332079410553,0.15464845299720764,0.11656521260738373,0.13256242871284485,,,0.1489415317773819,
faceframe_second104_frame2611_0,0,8.767668,6.3943815,104,2611,0.1895361840724945,0.12894541025161743,0.0733262449502945,,0.36555173993110657,,0.09436555951833725,
faceframe_second104_frame2611_1,2,2.9169364,11.742686,104,2611,0.20489175617694855,0.15563897788524628,0.11048851907253265,0.12434878945350647,,,0.11058629304170609,
faceframe_second104_frame2618_0,0,8.569486,6.515782,104,2618,0.2612871825695038,0.160257026553154,0.12679409980773926,,,0.09808830171823502,0.11313705146312714,
faceframe_second104_frame2618_1,2,2.908373,11.736297,104,2618,0.18283820152282715,0.1819949895143509,0.12328097224235535,0.1247444823384285,,,0.10619892179965973,
faceframe_second104_frame2624_0,0,8.831388,6.443575,104,2624,0.2143149971961975,0.13285185396671295,,0.11978347599506378,0.22391833364963531,,0.12508176267147064,
faceframe_second104_frame2624_1,2,2.8653116,11.779309,104,2624,0.16837850213050842,0.16043880581855774,,0.1221567764878273,0.12213754653930664,,0.13354867696762085,
faceframe_second104_frame2624_2,1,7.9152384,10.611031,104,2624,0.14094644784927368,,0.15202932059764862,0.1151461973786354,,0.11415640264749527,0.18245095014572144,
faceframe_second104_frame2624_3,1,9.78306,10.879482,104,2624,,0.1283104419708252,,0.13427519798278809,0.13467036187648773,0.12308195978403091,,0.1602485030889511
faceframe_second105_frame2630_0,1,10.291285,10.432481,105,2630,0.2608813941478729,0.08386345207691193,,,0.12715385854244232,,0.2628258168697357,0.07356203347444534
faceframe_second105_frame2630_1,-1,10.653886,10.594287,105,2630,0.09067946672439575,0.2360381782054901,0.26063072681427,0.10193180292844772,,,,0.10582228004932404
faceframe_second105_frame2630_2,0,10.410336,1.8058064,105,2630,0.2276807576417923,0.2146119773387909,0.16196309030056,0.11215075105428696,0.08821722865104675,,,
faceframe_second105_frame2636_0,-1,10.766394,10.51863,105,2636,0.1731867492198944,0.23070932924747467,,0.15535396337509155,,,0.10155538469552994,0.11169377714395523
faceframe_second105_frame2636_1,0,10.260384,1.6532661,105,2636,0.2250777930021286,0.16299499571323395,0.17112120985984802,0.1017230749130249,0.11157284677028656,,,
faceframe_second105_frame2643_0,1,10.40555,10.457829,105,2643,0.12852080166339874,,0.12804757058620453,0.1369713395833969,0.13471071422100067,0.1371026188135147,,
faceframe_second105_frame2643_1,1,10.400747,10.644795,105,2643,0.20912501215934753,0.11594662815332413,,0.11397290974855423,,0.13497008383274078,,0.13414642214775085
faceframe_second105_frame2649_0,-1,10.464052,10.462758,105,2649,0.3783907890319824,0.09809267520904541,,0.09868574887514114,0.09430807828903198,,0.12102733552455902,
faceframe_second105_frame2649_1,2,2.6257994,11.34145,105,2649,0.23438525199890137,0.10135527700185776,,0.08003117144107819,0.2826577425003052,,0.10770967602729797,
faceframe_second106_frame2655_0,-1,10.454977,10.441901,106,2655,0.37704795598983765,0.10237040370702744,,0.10694486647844315,0.08992434293031693,,0.14814402163028717,
faceframe_second106_frame2661_0,0,9.777469,2.3335946,106,2661,0.2430454045534134,0.16052380204200745,0.12766920030117035,0.13055641949176788,,0.12489577382802963,,
faceframe_second107_frame2680_0,0,10.010287,4.979975,107,2680,0.2050565630197525,0.11792394518852234,,0.10857615619897842,0.25183379650115967,,0.09790971875190735,
faceframe_second107_frame2680_1,2,2.786321,11.543924,107,2680,0.16629280149936676,0.1609363555908203,,0.11882177740335464,0.12774215638637543,,0.14441317319869995,
faceframe_second107_frame2686_0,0,10.075266,4.977692,107,2686,0.28082016110420227,0.1280379295349121,,0.12257850915193558,0.1655103862285614,,0.10000918805599213,
faceframe_second107_frame2686_1,2,2.66527,11.62951,107,2686,0.215355783700943,0.14951400458812714,,0.11919295787811279,0.13707831501960754,,0.1545160710811615,
faceframe_second107_frame2693_0,0,10.064047,4.9712634,107,2693,0.328707218170166,0.13062825798988342,0.10717508941888809,0.08487866818904877,0.17099469900131226,,,
faceframe_second107_frame2693_1,2,2.9293783,11.542528,107,2693,0.18351633846759796,0.159138023853302,,0.13842259347438812,0.12975658476352692,0.11837495863437653,,
faceframe_second107_frame2699_0,-1,14.38591,0.5819958,107,2699,0.4676797091960907,,,,0.0705031007528305,0.07935236394405365,0.12446007132530212,0.0794280618429184
faceframe_second107_frame2699_1,2,2.1499994,11.664143,107,2699,0.13586002588272095,0.12379703670740128,,0.1432499885559082,0.1724821776151657,,0.13728399574756622,
faceframe_second108_frame2711_0,0,9.077434,6.157652,108,2711,0.29901108145713806,0.07673906534910202,,,0.09767212718725204,0.08510323613882065,0.265524685382843,
faceframe_second108_frame2711_1,2,2.2763028,10.647293,108,2711,0.21887005865573883,0.15528595447540283,,0.1313633918762207,0.130106583237648,,0.11564770340919495,
faceframe_second108_frame2718_0,0,9.062302,6.2459145,108,2718,0.23151028156280518,,,,0.09017255157232285,0.08911211788654327,0.28962719440460205,0.0834866613149643
faceframe_second108_frame2718_1,0,10.472997,1.9619033,108,2718,0.15765582025051117,,0.127826526761055,0.12425439804792404,,0.1545691043138504,0.11749837547540665,
faceframe_second108_frame2718_2,2,2.4588661,10.823929,108,2718,0.2413194328546524,0.13236361742019653,,0.14066137373447418,0.1256265491247177,,0.12470509111881256,
faceframe_second108_frame2724_0,0,10.368775,1.7726419,108,2724,0.1811363250017166,0.20549315214157104,0.12156063318252563,0.1238640695810318,,,,0.12088683992624283
faceframe_second108_frame2724_1,0,9.460329,4.843471,108,2724,0.13486357033252716,0.14485864341259003,0.14312471449375153,0.14311833679676056,,,,0.14048311114311218
faceframe_second108_frame2724_2,1,7.874908,10.156593,108,2724,,0.14457616209983826,0.13266082108020782,0.1680450588464737,0.12163659185171127,,,0.13292035460472107
faceframe_second109_frame2730_0,0,9.432432,4.938673,109,2730,0.1260671764612198,0.19231027364730835,0.1796618402004242,,0.19704122841358185,,0.08998356014490128,
faceframe_second109_frame2730_1,0,10.450754,1.7778581,109,2730,0.16666436195373535,0.21156440675258636,0.12365898489952087,0.14112696051597595,0.11036387830972672,,,
faceframe_second109_frame2730_2,1,7.934574,10.118849,109,2730,,0.1465604454278946,0.13302351534366608,0.16920903325080872,0.12300930172204971,,,0.12898744642734528
faceframe_second109_frame2736_0,2,1.9115014,12.001698,109,2736,0.22903724014759064,0.14744676649570465,,0.13711023330688477,0.10947313159704208,0.10532018542289734,,
faceframe_second109_frame2736_1,0,9.248425,4.284425,109,2736,0.26961567997932434,0.22854627668857574,0.13621047139167786,0.0795046016573906,0.0979674682021141,,,
faceframe_second109_frame2743_0,0,9.168301,4.1669116,109,2743,0.2623932659626007,0.2400497943162918,0.1302899867296219,0.0732872411608696,0.09492665529251099,,,
faceframe_second109_frame2743_1,2,1.7956811,12.1198,109,2743,0.1677473932504654,0.17348793148994446,0.11921791732311249,0.15051700174808502,0.16495372354984283,,,
faceframe_second109_frame2749_0,0,10.266396,1.8831092,109,2749,0.2984865605831146,0.14965207874774933,0.08810454607009888,,0.12153168022632599,,0.11779936403036118,
faceframe_second109_frame2749_1,0,8.793925,6.2721877,109,2749,0.35935071110725403,0.17082522809505463,0.1052403599023819,0.08421576023101807,0.08699923008680344,,,
faceframe_second10_frame261_0,0,10.963059,1.8324239,10,261,0.15480761229991913,,0.12918797135353088,0.1264379769563675,0.19734810292720795,0.13554762303829193,,
faceframe_second10_frame268_0,1,8.100751,11.516921,10,268,0.26524636149406433,0.1468263566493988,,0.10421241074800491,0.10253755748271942,,0.15662817656993866,
faceframe_second110_frame2755_0,0,10.483046,1.8432947,110,2755,0.2999641001224518,0.1314546763896942,0.10730553418397903,0.07902079075574875,0.16869765520095825,,,
faceframe_second110_frame2755_1,-1,19.644129,7.1827955,110,2755,0.14009849727153778,0.12536701560020447,0.12227269262075424,0.13700023293495178,0.27196550369262695,,,
faceframe_second110_frame2755_2,0,8.816492,6.344191,110,2755,0.43738287687301636,0.14615412056446075,0.09128445386886597,,0.07836957275867462,,0.07554686069488525,
faceframe_second110_frame2768_0,2,3.238479,11.268261,110,2768,0.15183061361312866,0.246580570936203,0.14977435767650604,0.14456407725811005,0.11040835082530975,,,
faceframe_second110_frame2768_1,1,7.803019,11.530461,110,2768,0.19449403882026672,0.336179256439209,0.11925631761550903,0.09364648163318634,0.07942038774490356,,,
faceframe_second110_frame2774_0,2,3.2393746,11.279541,110,2774,0.1638174057006836,0.25786474347114563,0.15316323935985565,0.13738374412059784,0.10857019573450089,,,
faceframe_second110_frame2774_1,1,7.7685814,11.556368,110,2774,0.21501809358596802,0.30637603998184204,0.12248661369085312,0.10161334276199341,0.07482123374938965,,,
faceframe_second110_frame2774_2,1,8.060979,10.547881,110,2774,0.1401902288198471,0.11922881752252579,,0.12988752126693726,0.12725500762462616,,0.1451963186264038,
faceframe_second111_frame2780_0,2,3.2467349,11.176934,111,2780,0.2308790385723114,0.2688753604888916,0.11130110174417496,0.10930674523115158,0.10036615282297134,,,
faceframe_second111_frame2780_1,1,7.8166046,11.567679,111,2780,0.24234919250011444,0.3051100969314575,0.10187367349863052,0.10187585651874542,0.0802958607673645,,,
faceframe_second111_frame2786_0,2,3.2868717,11.213168,111,2786,0.2029532641172409,0.22575512528419495,0.14412812888622284,0.12551823258399963,0.10518340021371841,,,
faceframe_second111_frame2786_1,1,7.7128124,11.564178,111,2786,0.23021169006824493,0.28661614656448364,0.112110435962677,0.10427766293287277,0.08738122880458832,,,
faceframe_second111_frame2793_0,2,3.213068,11.165129,111,2793,0.23169012367725372,0.214851975440979,0.12120973318815231,0.1076367050409317,0.09790468215942383,,,
faceframe_second111_frame2793_1,1,7.7330236,11.56374,111,2793,0.22740475833415985,0.27295398712158203,0.10816085338592529,0.10244628041982651,0.11785361915826797,,,
faceframe_second112_frame2811_0,2,2.6627674,12.038755,112,2811,0.19907930493354797,0.1608801931142807,,0.11978531628847122,0.11606291681528091,0.14667905867099762,,
faceframe_second112_frame2818_0,2,2.6050904,12.109259,112,2818,0.21905553340911865,0.15645362436771393,,0.10852383822202682,0.10653287917375565,0.13724558055400848,,
faceframe_second112_frame2824_0,0,9.156889,5.513772,112,2824,0.18611778318881989,0.18705914914608002,0.1497676521539688,0.1278405338525772,0.11280831694602966,,,
faceframe_second113_frame2830_0,0,9.111059,5.606106,113,2830,0.18850350379943848,0.19170725345611572,0.14791575074195862,0.12734968960285187,0.1111164465546608,,,
faceframe_second119_frame2993_0,0,9.177388,5.572856,119,2993,0.33134210109710693,0.15951526165008545,0.10461827367544174,0.09730251878499985,,0.0808250904083252,,
faceframe_second11_frame280_0,1,8.133273,11.550372,11,280,0.29678767919540405,0.1354987770318985,,0.14021523296833038,0.08762992918491364,,0.118109792470932,
faceframe_second11_frame286_0,-1,2.619236,5.408632,11,286,0.41973617672920227,0.1098090186715126,,0.07517372816801071,0.1029883548617363,,0.0995708703994751,
faceframe_second11_frame286_1,1,11.36089,10.206931,11,286,0.28819090127944946,0.10268466919660568,,0.1277628391981125,,0.09842447191476822,,0.11965178698301315
faceframe_second11_frame293_0,-1,2.6167972,5.406513,11,293,0.2253638058900833,0.10542672872543335,,0.08667843788862228,0.24465487897396088,,0.11828814446926117,
faceframe_second11_frame293_1,1,11.372391,10.205735,11,293,0.21723675727844238,0.11785406619310379,,0.13365742564201355,,0.1136588454246521,,0.1348363757133484
faceframe_second121_frame3036_0,1,7.9847493,10.641397,121,3036,0.148761585354805,0.15077459812164307,0.12971191108226776,,0.12034350633621216,,0.12681889533996582,
faceframe_second121_frame3043_0,2,3.3219302,11.205144,121,3043,0.247462198138237,0.19715338945388794,0.10794434696435928,0.12663772702217102,,,0.09471471607685089,
faceframe_second121_frame3049_0,2,1.0267148,10.707208,121,3049,0.3200286626815796,0.21469083428382874,0.09600832313299179,0.09994934499263763,0.08373868465423584,,,
faceframe_second122_frame3055_0,2,1.3424803,10.524329,122,3055,0.33395928144454956,0.24001821875572205,0.10356467962265015,0.0850646048784256,0.06962277740240097,,,
faceframe_second122_frame3061_0,2,1.5779054,10.559981,122,3061,0.2846003472805023,0.24951127171516418,0.10977855324745178,0.1257171928882599,0.07205642759799957,,,
faceframe_second122_frame3068_0,2,2.3039117,12.417929,122,3068,0.35366904735565186,0.13533146679401398,0.09209167957305908,0.09282935410737991,,0.09635493904352188,,
faceframe_second122_frame3074_0,2,2.3609245,12.423723,122,3074,0.3618107736110687,0.14918003976345062,0.08419044315814972,0.11215726286172867,0.08526092022657394,,,
faceframe_second123_frame3080_0,2,2.2752197,12.469662,123,3080,0.35781651735305786,0.15666808187961578,0.08923596143722534,0.09913208335638046,,0.09100296348333359,,
faceframe_second123_frame3086_0,2,2.2486148,12.511937,123,3086,0.3880058825016022,0.1294027417898178,,0.08376190066337585,0.10080503672361374,0.0791798084974289,,
faceframe_second123_frame3093_0,2,2.283826,12.464315,123,3093,0.3942596912384033,0.13006968796253204,0.08300404250621796,0.0776967778801918,0.10088824480772018,,,
faceframe_second123_frame3099_0,2,2.387626,12.399333,123,3099,0.3303784728050232,0.14026443660259247,0.10207897424697876,0.10510838031768799,0.09555991739034653,,,
faceframe_second124_frame3105_0,2,2.524485,12.29916,124,3105,0.356606662273407,0.1299140602350235,0.09851773828268051,0.09938652068376541,0.09855151176452637,,,
faceframe_second124_frame3111_0,1,7.872774,10.5156765,124,3111,0.1370897889137268,0.14061963558197021,0.14032471179962158,0.12405611574649811,,0.12241537123918533,,
faceframe_second125_frame3149_0,2,4.370306,10.367789,125,3149,0.26461857557296753,0.18427234888076782,0.12233751267194748,0.11622829735279083,,0.08500227332115173,,
faceframe_second126_frame3155_0,2,4.2853746,10.436363,126,3155,0.19025960564613342,0.2837105095386505,0.12801946699619293,0.11827873438596725,0.07953497022390366,,,
faceframe_second127_frame3199_0,2,4.675114,10.227291,127,3199,0.1856921762228012,0.16364935040473938,0.11347977072000504,0.1359676867723465,,,0.11697500199079514,
faceframe_second128_frame3205_0,0,9.245246,6.645258,128,3205,0.31666356325149536,0.14639590680599213,0.09554394334554672,0.10272818803787231,,,0.09868194162845612,
faceframe_second128_frame3205_1,2,4.5376296,10.344389,128,3205,0.31660890579223633,0.15045101940631866,0.10205265134572983,0.10821452736854553,,0.08894634991884232,,
faceframe_second128_frame3211_0,2,4.4337516,10.449148,128,3211,0.2534356713294983,0.20531798899173737,0.1097278743982315,0.11160173267126083,,,,0.08439181745052338
faceframe_second128_frame3211_1,0,9.170152,6.8169684,128,3211,0.2986243665218353,0.12685638666152954,,0.10756520181894302,,0.101420558989048,0.11139973253011703,
faceframe_second128_frame3218_0,2,4.252696,10.492944,128,3218,0.26931867003440857,0.2100008875131607,0.11062844842672348,0.11607836186885834,,,,0.07997139543294907
faceframe_second129_frame3230_0,2,4.593861,10.236656,129,3230,0.2730591595172882,0.1543244868516922,0.11364548653364182,0.1230214312672615,,,,0.09813924878835678
faceframe_second12_frame311_0,1,6.7709026,9.910832,12,311,0.43190452456474304,0.13894051313400269,0.10078512132167816,0.08075770735740662,0.0772581696510315,,,
faceframe_second12_frame311_1,1,6.6075797,9.761991,12,311,0.4419221580028534,0.10446126013994217,0.07637180387973785,,0.10162808746099472,,0.09615923464298248,
faceframe_second130_frame3255_0,0,9.223357,5.4323115,130,3255,0.30923569202423096,0.16932904720306396,0.1108715757727623,0.12295851111412048,,0.08816925436258316,,
faceframe_second130_frame3261_0,0,9.172213,5.3715606,130,3261,0.254530668258667,0.20595957338809967,0.11498671770095825,0.14637121558189392,0.07882607728242874,,,
faceframe_second130_frame3268_0,0,9.164243,5.2735963,130,3268,0.3145822584629059,0.1734336018562317,0.09213484078645706,0.12166813015937805,0.08139606565237045,,,
faceframe_second130_frame3274_0,0,9.182601,5.309149,130,3274,0.377421498298645,0.14750264585018158,0.0825314000248909,0.11043474823236465,,0.07858354598283768,,
faceframe_second60_frame1505_0,2,3.3070369,11.801616,60,1505,0.19376255571842194,0.17709113657474518,0.12822824716567993,,0.11366863548755646,0.11737405508756638,,
faceframe_second64_frame1605_0,-1,7.5128937,3.164604,64,1605,0.20495010912418365,0.17580491304397583,,0.11873788386583328,0.13891653716564178,0.1050763949751854,,
faceframe_second77_frame1930_0,2,1.8441234,11.138314,77,1930,0.16575756669044495,0.16812223196029663,0.18293020129203796,0.1414303183555603,,0.10081938654184341,,
faceframe_second136_frame3405_0,0,10.950335,1.6980721,136,3405,0.32944396138191223,0.13625094294548035,0.09405328333377838,0.12810896337032318,,0.08261492848396301,,
faceframe_second136_frame3411_0,0,10.936833,1.7264283,136,3411,0.30163073539733887,0.12796013057231903,0.09589525312185287,0.12269280105829239,0.10365495085716248,,,
faceframe_second136_frame3418_0,0,10.861706,1.7974017,136,3418,0.27903470396995544,0.1479954719543457,0.10583991557359695,0.1245599165558815,0.10351286083459854,,,
faceframe_second136_frame3424_0,0,10.884484,1.700507,136,3424,0.24709318578243256,0.15144741535186768,0.12854212522506714,0.11291009932756424,,0.1195148304104805,,
faceframe_second137_frame3430_0,0,10.925388,1.7610111,137,3430,0.19508154690265656,0.1350744366645813,0.13701941072940826,,0.11685781925916672,0.11661448329687119,,
faceframe_second137_frame3443_0,0,11.062563,1.7186409,137,3443,0.27758923172950745,0.12102319300174713,,0.12103898078203201,0.10608676820993423,0.09552030265331268,,
faceframe_second143_frame3586_0,1,7.396653,11.460905,143,3586,0.15302225947380066,0.1535671055316925,0.14629527926445007,0.12997440993785858,0.1424115151166916,,,
faceframe_second143_frame3586_1,-1,6.6986794,7.20743,143,3586,0.1553259789943695,0.15049521625041962,,0.10970968753099442,0.11933796107769012,,0.17292481660842896,
faceframe_second143_frame3586_2,1,6.9042897,11.897819,143,3586,0.11747102439403534,0.26894962787628174,0.13558317720890045,0.13277414441108704,,,0.09647510945796967,
faceframe_second143_frame3586_3,2,2.022633,11.588278,143,3586,0.15718093514442444,0.16927799582481384,0.15663518011569977,0.11709033697843552,0.12103288620710373,,,
faceframe_second143_frame3586_4,1,7.454503,10.627828,143,3586,0.1243218332529068,0.20199845731258392,0.14657868444919586,0.14877112209796906,,,,0.10258498787879944
faceframe_second143_frame3586_5,-1,12.855356,11.483695,143,3586,0.11322563141584396,0.15932050347328186,0.15745699405670166,,0.1292448192834854,0.1286807507276535,,
faceframe_second143_frame3586_6,1,7.9652557,10.135326,143,3586,0.18062065541744232,0.16357433795928955,0.12189161777496338,,0.14941193163394928,,0.11545597016811371,
faceframe_second143_frame3593_0,1,5.738457,9.820143,143,3593,0.1443752497434616,0.1838262379169464,0.1486782431602478,0.11451160162687302,0.1261267066001892,,,
faceframe_second143_frame3593_1,1,6.9918966,11.827022,143,3593,0.13016246259212494,0.3106878995895386,0.12364694476127625,0.120136559009552,,,0.08990886807441711,
faceframe_second143_frame3593_2,-1,6.7178016,7.135814,143,3593,0.1592341661453247,0.16876225173473358,,0.11678122729063034,0.15225975215435028,,0.12732242047786713,
faceframe_second143_frame3593_3,-1,7.216769,5.031215,143,3593,0.12373367697000504,0.11447229981422424,0.14621305465698242,,0.14264525473117828,0.21277551352977753,,
faceframe_second143_frame3593_4,-1,12.829874,11.384771,143,3593,0.11980786174535751,0.14181677997112274,0.1399596631526947,,0.13393892347812653,0.14162200689315796,,
faceframe_second143_frame3593_5,-1,12.046361,4.479116,143,3593,0.19227935373783112,,0.11495601385831833,,0.13146571815013885,0.1543392539024353,0.11702694743871689,
faceframe_second143_frame3599_0,-1,7.20436,5.00355,143,3599,0.1573280394077301,0.11734870076179504,0.1577724665403366,,0.14157366752624512,0.15355649590492249,,
faceframe_second143_frame3599_1,-1,6.671112,7.206048,143,3599,0.14338254928588867,0.20783470571041107,,0.12087269127368927,0.15594880282878876,,0.1223590150475502,
faceframe_second143_frame3599_2,0,9.243966,4.991256,143,3599,0.1812119334936142,0.17112740874290466,0.12592123448848724,,0.11962888389825821,,0.12226498872041702,
faceframe_second143_frame3599_3,1,6.878566,11.930311,143,3599,0.13946543633937836,0.2969949543476105,0.13048645853996277,0.11637184023857117,0.08940000087022781,,,
faceframe_second143_frame3599_4,-1,12.823748,11.392401,143,3599,0.12137638032436371,0.12575663626194,0.14093101024627686,,0.12180907279253006,0.15653060376644135,,
faceframe_second143_frame3599_5,1,7.4943204,11.129166,143,3599,,,0.12883715331554413,0.1280629187822342,0.12602785229682922,0.14658476412296295,,0.12657788395881653
faceframe_second144_frame3605_0,0,9.1415615,5.1670547,144,3605,0.16835929453372955,0.16705870628356934,,0.13070009648799896,0.11229803413152695,,0.11305642873048782,
faceframe_second144_frame3605_1,-1,6.689901,7.202154,144,3605,0.15687379240989685,0.16500671207904816,,0.13206437230110168,0.12973743677139282,,0.13702614605426788,
faceframe_second144_frame3605_2,-1,7.197533,4.9738684,144,3605,0.17209917306900024,0.12671901285648346,0.13540786504745483,,0.1343955546617508,0.15041643381118774,,
faceframe_second144_frame3605_3,1,7.466265,11.347237,144,3605,0.13689079880714417,,0.12060297280550003,0.11144082248210907,0.15590068697929382,0.15900884568691254,,
faceframe_second144_frame3605_4,1,6.867992,11.921904,144,3605,0.16501906514167786,0.22268126904964447,0.1322372853755951,0.12166722118854523,,0.09525919705629349,,
